ID,Type,SKU,Name,Description,Tax status,In stock?,Regular price,Categories,Tags,Images,Brands
,simple,DS-LD9633-WBE6,HIKVISION DS-KD9633-WBE6 Facial Recognition Door station,"HIKVISION DS-KD9633-WBE6 Facial Recognition Door station is a intercom / video door phones from HIKVISION suitable for access control, door security, staff attendance, and building entry management in Jordan. Model: DS-LD9633-WBE6.",taxable,1,610,Access & Attendance Control Hardware > Intercom Systems > Intercom / Video Door Phones,"Access & Attendance Control Hardware, Intercom Systems, Intercom / Video Door Phones, HIKVISION, DS-LD9633-WBE6, Tenda, Attendance, Intercom, Jordan",DS-LD9633-WBE6-1200x1200.png,HIKVISION
,simple,DS-KDM9403-KP,HIKVISION DS-KDM9403-KP Keypad module of KD9403,"HIKVISION DS-KDM9403-KP Keypad module of KD9403 is a intercom / video door phones from HIKVISION suitable for access control, door security, staff attendance, and building entry management in Jordan. Model: DS-KDM9403-KP.",taxable,1,65,Access & Attendance Control Hardware > Intercom Systems > Intercom / Video Door Phones,"Access & Attendance Control Hardware, Intercom Systems, Intercom / Video Door Phones, HIKVISION, DS-KDM9403-KP, Tenda, Attendance, Intercom, Jordan",DS-KDM9403-KP-1200x1200.jpg,HIKVISION
,simple,DS-KH8350-WTE1,HIKVISION DS-KH8350-WTE1 KH8 Series Indoor Station,"HIKVISION DS-KH8350-WTE1 KH8 Series Indoor Station is a intercom / video door phones from HIKVISION suitable for access control, door security, staff attendance, and building entry management in Jordan. Model: DS-KH8350-WTE1.",taxable,1,114,Access & Attendance Control Hardware > Intercom Systems > Intercom / Video Door Phones,"Access & Attendance Control Hardware, Intercom Systems, Intercom / Video Door Phones, HIKVISION, DS-KH8350-WTE1, Tenda, Attendance, Intercom, Jordan",DS-KH8350-WTE1-1200x1200.jpg,HIKVISION
,simple,DS-KIS602,HIKVISION DS-KIS602 Video Intercom KIT,"HIKVISION DS-KIS602 Video Intercom KIT is a intercom / video door phones from HIKVISION suitable for access control, door security, staff attendance, and building entry management in Jordan. Model: DS-KIS602.",taxable,1,168,Access & Attendance Control Hardware > Intercom Systems > Intercom / Video Door Phones,"Access & Attendance Control Hardware, Intercom Systems, Intercom / Video Door Phones, HIKVISION, DS-KIS602, Tenda, Attendance, Intercom, Jordan",DS-KIS602-1200x1200.jpg,HIKVISION
,simple,DS-KIS603-P(B),HIKVISION DS-KIS603-P(B) IP Video Intercom Kit,"HIKVISION DS-KIS603-P(B) IP Video Intercom Kit is a intercom / video door phones from HIKVISION suitable for access control, door security, staff attendance, and building entry management in Jordan. Model: DS-KIS603-P(B).",taxable,1,138,Access & Attendance Control Hardware > Intercom Systems > Intercom / Video Door Phones,"Access & Attendance Control Hardware, Intercom Systems, Intercom / Video Door Phones, HIKVISION, DS-KIS603-P(B), Tenda, Attendance, Intercom, Jordan",DS-KIS603-1200x1200.jpg,HIKVISION
,simple,DS-KIS604-P(C),HIKVISION DS-KIS604-P(C) IP video intercom kit,"HIKVISION DS-KIS604-P(C) IP video intercom kit is a intercom / video door phones from HIKVISION suitable for access control, door security, staff attendance, and building entry management in Jordan. Model: DS-KIS604-P(C).",taxable,1,150,Access & Attendance Control Hardware > Intercom Systems > Intercom / Video Door Phones,"Access & Attendance Control Hardware, Intercom Systems, Intercom / Video Door Phones, HIKVISION, DS-KIS604-P(C), Tenda, Attendance, Intercom, Jordan",DS-KIS604-1200x1200.jpg,HIKVISION
,simple,DS-KIS606-P,HIKVISION DS-KIS606-P IP Video Intercom Kit,"HIKVISION DS-KIS606-P IP Video Intercom Kit is a intercom / video door phones from HIKVISION suitable for access control, door security, staff attendance, and building entry management in Jordan. Model: DS-KIS606-P.",taxable,1,114,Access & Attendance Control Hardware > Intercom Systems > Intercom / Video Door Phones,"Access & Attendance Control Hardware, Intercom Systems, Intercom / Video Door Phones, HIKVISION, DS-KIS606-P, Tenda, Attendance, Intercom, Jordan",DS-KIS606-P--1-1200x1200.jpg,HIKVISION
,simple,DS-KIS607-S,HIKVISION DS-KIS607-S IP Video Intercom Kit,"HIKVISION DS-KIS607-S IP Video Intercom Kit is a intercom / video door phones from HIKVISION suitable for access control, door security, staff attendance, and building entry management in Jordan. Model: DS-KIS607-S.",taxable,1,150,Access & Attendance Control Hardware > Intercom Systems > Intercom / Video Door Phones,"Access & Attendance Control Hardware, Intercom Systems, Intercom / Video Door Phones, HIKVISION, DS-KIS607-S, Tenda, Attendance, Intercom, Jordan",DS-KIS607-S-1200x1200.jpg,HIKVISION
,simple,DS-KIS608-P,HIKVISION DS-KIS608-P IP Video Intercom Kit,"HIKVISION DS-KIS608-P IP Video Intercom Kit is a intercom / video door phones from HIKVISION suitable for access control, door security, staff attendance, and building entry management in Jordan. Model: DS-KIS608-P.",taxable,1,155,Access & Attendance Control Hardware > Intercom Systems > Intercom / Video Door Phones,"Access & Attendance Control Hardware, Intercom Systems, Intercom / Video Door Phones, HIKVISION, DS-KIS608-P, Tenda, Attendance, Intercom, Jordan",DS-KIS608-P-2-1200x1200.png,HIKVISION
,simple,DS-KIS902-S,HIKVISION DS-KIS902-S IP Video Intercom Kit,"HIKVISION DS-KIS902-S IP Video Intercom Kit is a intercom / video door phones from HIKVISION suitable for access control, door security, staff attendance, and building entry management in Jordan. Model: DS-KIS902-S.",taxable,1,220,Access & Attendance Control Hardware > Intercom Systems > Intercom / Video Door Phones,"Access & Attendance Control Hardware, Intercom Systems, Intercom / Video Door Phones, HIKVISION, DS-KIS902-S, Tenda, Attendance, Intercom, Jordan",DS-KIS902-S-1-1200x1200.png,HIKVISION
,simple,DS-KV8102-IM,"HIKVISION DS-KV8102-IM 1, 2 or 4 Button Metal Villa Door Station","HIKVISION DS-KV8102-IM 1, 2 or 4 Button Metal Villa Door Station is a intercom / video door phones from HIKVISION suitable for access control, door security, staff attendance, and building entry management in Jordan. Model: DS-KV8102-IM.",taxable,1,78,Access & Attendance Control Hardware > Intercom Systems > Intercom / Video Door Phones,"Access & Attendance Control Hardware, Intercom Systems, Intercom / Video Door Phones, HIKVISION, DS-KV8102-IM, Tenda, Attendance, Intercom, Jordan",DS-KV8102-IM-1200x1200.jpg,HIKVISION
,simple,DS105,FANVIL DS105 Desktop Swivel Bracket,"FANVIL DS105 Desktop Swivel Bracket is a intercom / video door phones from FANVIL suitable for access control, door security, staff attendance, and building entry management in Jordan. Model: DS105.",taxable,0,40,Access & Attendance Control Hardware > Intercom Systems > Intercom / Video Door Phones,"Access & Attendance Control Hardware, Intercom Systems, Intercom / Video Door Phones, FANVIL, DS105, Tenda, Attendance, Intercom, Jordan",DS105-1200x1200.jpg,FANVIL
,simple,EX102,FANVIL EX102 Flush Mounting Accessories,"FANVIL EX102 Flush Mounting Accessories is a intercom / video door phones from FANVIL suitable for access control, door security, staff attendance, and building entry management in Jordan. Model: EX102.",taxable,0,28.75,Access & Attendance Control Hardware > Intercom Systems > Intercom / Video Door Phones,"Access & Attendance Control Hardware, Intercom Systems, Intercom / Video Door Phones, FANVIL, EX102, Tenda, Attendance, Intercom, Jordan",EX102-1200x1200.jpg,FANVIL
,simple,EX103,FANVIL EX103 Flush Mounting Accessories,"FANVIL EX103 Flush Mounting Accessories is a intercom / video door phones from FANVIL suitable for access control, door security, staff attendance, and building entry management in Jordan. Model: EX103.",taxable,0,40,Access & Attendance Control Hardware > Intercom Systems > Intercom / Video Door Phones,"Access & Attendance Control Hardware, Intercom Systems, Intercom / Video Door Phones, FANVIL, EX103, Tenda, Attendance, Intercom, Jordan",EX103-2-1200x1200.jpg,FANVIL
,simple,i504,FANVIL i504 SIP Indoor Station,"FANVIL i504 SIP Indoor Station is a intercom / video door phones from FANVIL suitable for access control, door security, staff attendance, and building entry management in Jordan. Model: i504.",taxable,0,105,Access & Attendance Control Hardware > Intercom Systems > Intercom / Video Door Phones,"Access & Attendance Control Hardware, Intercom Systems, Intercom / Video Door Phones, FANVIL, i504, Tenda, Attendance, Intercom, Jordan",i504-1200x1200-001.jpg,FANVIL
,simple,i505,FANVIL i505 Android Indoor Station,"FANVIL i505 Android Indoor Station is a intercom / video door phones from FANVIL suitable for access control, door security, staff attendance, and building entry management in Jordan. Model: i505.",taxable,0,170,Access & Attendance Control Hardware > Intercom Systems > Intercom / Video Door Phones,"Access & Attendance Control Hardware, Intercom Systems, Intercom / Video Door Phones, FANVIL, i505, Tenda, Attendance, Intercom, Jordan",i505-1200x1200.jpg,FANVIL
,simple,i505W,FANVIL i505W Android Indoor Station,"FANVIL i505W Android Indoor Station is a intercom / video door phones from FANVIL suitable for access control, door security, staff attendance, and building entry management in Jordan. Model: i505W.",taxable,0,195,Access & Attendance Control Hardware > Intercom Systems > Intercom / Video Door Phones,"Access & Attendance Control Hardware, Intercom Systems, Intercom / Video Door Phones, FANVIL, i505W, Tenda, Attendance, Intercom, Jordan",i505-1200x1200-001.jpg,FANVIL
,simple,i507W,FANVIL i507W Android Indoor Station,"FANVIL i507W Android Indoor Station is a intercom / video door phones from FANVIL suitable for access control, door security, staff attendance, and building entry management in Jordan. Model: i507W.",taxable,0,265,Access & Attendance Control Hardware > Intercom Systems > Intercom / Video Door Phones,"Access & Attendance Control Hardware, Intercom Systems, Intercom / Video Door Phones, FANVIL, i507W, Tenda, Attendance, Intercom, Jordan",i507W-1200x1200.jpg,FANVIL
,simple,i55A,FANVIL i55A SIP Indoor Station,"FANVIL i55A SIP Indoor Station is a intercom / video door phones from FANVIL suitable for access control, door security, staff attendance, and building entry management in Jordan. Model: i55A.",taxable,0,275,Access & Attendance Control Hardware > Intercom Systems > Intercom / Video Door Phones,"Access & Attendance Control Hardware, Intercom Systems, Intercom / Video Door Phones, FANVIL, i55A, Tenda, Attendance, Intercom, Jordan",i55A-1200x1200.jpg,FANVIL
,simple,i62,FANVIL i62 Video Door Phone,"FANVIL i62 Video Door Phone is a intercom / video door phones from FANVIL suitable for access control, door security, staff attendance, and building entry management in Jordan. Model: i62.",taxable,0,250,Access & Attendance Control Hardware > Intercom Systems > Intercom / Video Door Phones,"Access & Attendance Control Hardware, Intercom Systems, Intercom / Video Door Phones, FANVIL, i62, Tenda, Attendance, Intercom, Jordan",i62-1200x1200.jpg,FANVIL
,simple,i63,FANVIL i63 Video Door Phone,"FANVIL i63 Video Door Phone is a intercom / video door phones from FANVIL suitable for access control, door security, staff attendance, and building entry management in Jordan. Model: i63.",taxable,0,315,Access & Attendance Control Hardware > Intercom Systems > Intercom / Video Door Phones,"Access & Attendance Control Hardware, Intercom Systems, Intercom / Video Door Phones, FANVIL, i63, Tenda, Attendance, Intercom, Jordan",i63-1200x1200.jpg,FANVIL
,simple,i64,FANVIL i64 Video Door Phone,"FANVIL i64 Video Door Phone is a intercom / video door phones from FANVIL suitable for access control, door security, staff attendance, and building entry management in Jordan. Model: i64.",taxable,0,395,Access & Attendance Control Hardware > Intercom Systems > Intercom / Video Door Phones,"Access & Attendance Control Hardware, Intercom Systems, Intercom / Video Door Phones, FANVIL, i64, Tenda, Attendance, Intercom, Jordan",i64-1200x1200.jpg,FANVIL
,simple,i66,FANVIL i66 Face Recognition Door Phone,"FANVIL i66 Face Recognition Door Phone is a intercom / video door phones from FANVIL suitable for access control, door security, staff attendance, and building entry management in Jordan. Model: i66.",taxable,0,650,Access & Attendance Control Hardware > Intercom Systems > Intercom / Video Door Phones,"Access & Attendance Control Hardware, Intercom Systems, Intercom / Video Door Phones, FANVIL, i66, Tenda, Attendance, Intercom, Jordan",i66-1200x1200.jpg,FANVIL
,simple,RC01,FANVIL RC01 Rain Cover,"FANVIL RC01 Rain Cover is a intercom / video door phones from FANVIL suitable for access control, door security, staff attendance, and building entry management in Jordan. Model: RC01.",taxable,0,40,Access & Attendance Control Hardware > Intercom Systems > Intercom / Video Door Phones,"Access & Attendance Control Hardware, Intercom Systems, Intercom / Video Door Phones, FANVIL, RC01, Tenda, Attendance, Intercom, Jordan",RC01-1200x1200.jpg,FANVIL
,simple,RC02,FANVIL RC02 Rain Cover,"FANVIL RC02 Rain Cover is a intercom / video door phones from FANVIL suitable for access control, door security, staff attendance, and building entry management in Jordan. Model: RC02.",taxable,0,40,Access & Attendance Control Hardware > Intercom Systems > Intercom / Video Door Phones,"Access & Attendance Control Hardware, Intercom Systems, Intercom / Video Door Phones, FANVIL, RC02, Tenda, Attendance, Intercom, Jordan",RC02-1200x1200.png,FANVIL
,simple,MW5G-3-Pack,TENDA MW5G 3-Pack AC1200 Whole-home Mesh WiFi System,"TENDA MW5G 3-Pack AC1200 Whole-home Mesh WiFi System is a mesh wi-fi units from TENDA suitable for business IT networks, offices, shops, schools, and structured cabling projects in Jordan. Model: MW5G-3-Pack.",taxable,1,69,Network Hardware > Wi-Fi & Wireless Devices > Mesh Wi-Fi Units,"Network Hardware, Wi-Fi & Wireless Devices, Mesh Wi-Fi Units, TENDA, MW5G-3-Pack, Jordan",MW5G(3-pack)-1200x1200.jpg,TENDA
,simple,MW6(2-pack),TENDA MW6 2-Pack Whole Home Mesh WiFi System,"TENDA MW6 2-Pack Whole Home Mesh WiFi System is a mesh wi-fi units from TENDA suitable for business IT networks, offices, shops, schools, and structured cabling projects in Jordan. Model: MW6(2-pack).",taxable,1,54,Network Hardware > Wi-Fi & Wireless Devices > Mesh Wi-Fi Units,"Network Hardware, Wi-Fi & Wireless Devices, Mesh Wi-Fi Units, TENDA, MW6(2-pack), Jordan",MW6(2-pack)-1200x1200.jpg,TENDA
,simple,MW6(3-pack),TENDA MW6 3-Pack Whole Home Mesh WiFi System,"TENDA MW6 3-Pack Whole Home Mesh WiFi System is a mesh wi-fi units from TENDA suitable for business IT networks, offices, shops, schools, and structured cabling projects in Jordan. Model: MW6(3-pack).",taxable,1,84,Network Hardware > Wi-Fi & Wireless Devices > Mesh Wi-Fi Units,"Network Hardware, Wi-Fi & Wireless Devices, Mesh Wi-Fi Units, TENDA, MW6(3-pack), Jordan",MW6(3-pack)-1200x1200.jpg,TENDA
,simple,DS-D5019QE-B,HIKVISION DS-D5019QE-B 18.5-inch 1366 X 768 Monitor,"HIKVISION DS-D5019QE-B 18.5-inch 1366 X 768 Monitor is a monitors from HIKVISION suitable for CCTV, security monitoring, surveillance installations, and commercial security systems in Jordan. Model: DS-D5019QE-B.",taxable,1,45,Surveillance System Hardware > Displays > Monitors,"Surveillance System Hardware, Displays, Monitors, HIKVISION, DS-D5019QE-B, Jordan",DS-D5019QE-B-1200x1200.jpg,HIKVISION
,simple,DS-D5022F2-1V1,HIKVISION DS-D5022F2-1V1 21.5 inch FHD VA 75Hz,"HIKVISION DS-D5022F2-1V1 21.5 inch FHD VA 75Hz is a monitors from HIKVISION suitable for CCTV, security monitoring, surveillance installations, and commercial security systems in Jordan. Model: DS-D5022F2-1V1.",taxable,1,53,Surveillance System Hardware > Displays > Monitors,"Surveillance System Hardware, Displays, Monitors, HIKVISION, DS-D5022F2-1V1, Jordan",DS-D5022F2-1V1-1200x1200.jpg,HIKVISION
,simple,DS-D5022F2-2V2,HIKVISION DS-D5022F2-2V2 21.5 inch FHD 100Hz VA Monitor,"HIKVISION DS-D5022F2-2V2 21.5 inch FHD 100Hz VA Monitor is a monitors from HIKVISION suitable for CCTV, security monitoring, surveillance installations, and commercial security systems in Jordan. Model: DS-D5022F2-2V2.",taxable,1,59,Surveillance System Hardware > Displays > Monitors,"Surveillance System Hardware, Displays, Monitors, HIKVISION, DS-D5022F2-2V2, Jordan",DS-D5022F2-IV2-1200x1200.jpg,HIKVISION
,simple,DS-D5024F2-AV2,HIKVISION DS-D5024F2-AV2 23.8 inch FHD 100Hz VA Monitor,"HIKVISION DS-D5024F2-AV2 23.8 inch FHD 100Hz VA Monitor is a monitors from HIKVISION suitable for CCTV, security monitoring, surveillance installations, and commercial security systems in Jordan. Model: DS-D5024F2-AV2.",taxable,1,69,Surveillance System Hardware > Displays > Monitors,"Surveillance System Hardware, Displays, Monitors, HIKVISION, DS-D5024F2-AV2, Jordan",DS-D5024F2-AV2-1200x1200.jpg,HIKVISION
,simple,DS-D5024F2-BV2,HIKVISION DS-D5024F2-BV2 23.8 inch FHD 100Hz VA Monitor,"HIKVISION DS-D5024F2-BV2 23.8 inch FHD 100Hz VA Monitor is a monitors from HIKVISION suitable for CCTV, security monitoring, surveillance installations, and commercial security systems in Jordan. Model: DS-D5024F2-BV2.",taxable,1,72,Surveillance System Hardware > Displays > Monitors,"Surveillance System Hardware, Displays, Monitors, HIKVISION, DS-D5024F2-BV2, Jordan",DS-D5024F2-BV2-1200x1200.jpg,HIKVISION
